No,Formatted_Name,Name,Pokedex_Entry,Generation,Height,Weight,Type1,Type2,Ability1,Ability2,Ability_Hidden,Color,Gender_Male,Gender_Female,Gender_Unknown,Egg_Steps,Egg_Group1,Egg_Group2,Get_Rate,Base_Experience,Lvl100_Cost,Category,HP,Attack,Defense,SP_Attack,SP_Defense,Speed,Total
904,Overqwil,overqwil,Its lancelike spikes and savage temperament have earned it the nickname ‚Äúsea fiend.‚Äù It slurps up poison to nourish itself.,8,2.5,60.5,Dark,Poison,Poison Point,Swift Swim,Intimidate,Gray,50,50,0,20,Water2,,45,179,1000000,Ordinary,85,115,95,65,65,85,510
905,Enamorus,enamorus,"When it flies to this land from across the sea, the bitter winter comes to an end. According to legend, this Pokémon's love gives rise to the budding of fresh life across Hisui.",8,1.6,48,Fairy,Flying,Cute Charm,,Contrary,Pink,0,100,0,20,Undiscovered,,3,116,1250000,Semi-Legendary,74,115,70,135,80,106,580
906,Sprigatito,sprigatito,Its fluffy fur is similar in composition to plants. This Pokémon frequently washes its face to keep it from drying out.,9,0.4,4.1,Grass,,Overgrow,,Protean,Green,87.5,12.5,0,20,Ground,Grass,45,62,1059860,Ordinary,40,61,54,45,45,65,310
907,Floragato,floragato,"Floragato deftly wields the vine hidden beneath its long fur, slamming the hard flower bud against its opponents.",9,0.9,12.2,Grass,,Overgrow,,Protean,Green,87.5,12.5,0,20,Ground,Grass,45,144,1059860,Ordinary,61,80,63,60,63,83,410
908,Meowscarada,meowscarada,"This Pokémon uses the reflective fur lining its cape to camouflage the stem of its flower, creating the illusion that the flower is floating.",9,1.5,31.2,Grass,Dark,Overgrow,,Protean,Green,87.5,12.5,0,20,Ground,Grass,45,265,1059860,Ordinary,76,110,70,81,70,123,530
909,Fuecoco,fuecoco,It lies on warm rocks and uses the heat absorbed by its square-shaped scales to create fire energy.,9,0.4,9.8,Fire,,Blaze,,Unaware,Red,87.5,12.5,0,20,Ground,,45,62,1059860,Ordinary,67,45,59,63,40,36,310
910,Crocalor,crocalor,The combination of Crocalor's fire energy and overflowing vitality has caused an egg-shaped fireball to appear on the Pokémon's head.,9,1,30.7,Fire,,Blaze,,Unaware,Red,87.5,12.5,0,20,Ground,,45,144,1059860,Ordinary,81,55,78,90,58,49,411
911,Skeledirge,skeledirge,The fiery bird changes shape when Skeledirge sings. Rumor has it that the bird was born when the fireball on Skeledirge's head gained a soul.,9,1.6,326.5,Fire,Ghost,Blaze,,Unaware,Red,87.5,12.5,0,20,Ground,,45,265,1059860,Ordinary,104,75,100,110,75,66,530
912,Quaxly,quaxly,This Pokémon migrated to Paldea from distant lands long ago. The gel secreted by its feathers repels water and grime.,9,0.5,6.1,Water,,Torrent,,Moxie,Blue,87.5,12.5,0,20,Flying,Water1,45,62,1059860,Ordinary,55,65,45,50,45,50,310
913,Quaxwell,quaxwell,"These Pokémon constantly run through shallow waters to train their legs, then compete with each other to see which of them kicks most gracefully.",9,1.2,21.5,Water,,Torrent,,Moxie,Blue,87.5,12.5,0,20,Flying,Water1,45,144,1059860,Ordinary,70,85,65,65,60,65,410
914,Quaquaval,quaquaval,A single kick from a Quaquaval can send a truck rolling. This Pokémon uses its powerful legs to perform striking dances from far-off lands.,9,1.8,61.9,Water,Fighting,Torrent,,Moxie,Blue,87.5,12.5,0,20,Flying,Water1,45,265,1059860,Ordinary,85,120,80,85,75,85,530
915,Lechonk,lechonk,It searches for food all day. It possesses a keen sense of smell but doesn't use it for anything other than foraging.,9,0.5,10.2,Normal,,Aroma Veil,Gluttony,Thick Fat,Gray,50,50,0,15,Ground,,255,51,1000000,Ordinary,54,45,40,35,45,35,254
916,Oinkologne,oinkologne,"Oinkologne is proud of its fine, glossy skin. It emits a concentrated scent from the tip of its tail.",9,1,120,Normal,,Lingering Aroma,Gluttony,Thick Fat,Gray,100,0,0,15,Ground,,100,171,1000000,Ordinary,110,100,75,59,80,65,489
917,Tarountula,tarountula,"The ball of threads wrapped around its body is elastic enough to deflect the scythes of Scyther, this Pokémon's natural enemy.",9,0.3,4,Bug,,Insomnia,,Stakeout,White,50,50,0,15,Bug,,255,42,600000,Ordinary,35,41,45,29,40,20,210
918,Spidops,spidops,It clings to branches and ceilings using its threads and moves without a sound. It takes out its prey before the prey even notices it.,9,1,16.5,Bug,,Insomnia,,Stakeout,Green,50,50,0,15,Bug,,120,141,600000,Ordinary,60,79,92,52,86,35,404
919,Nymble,nymble,"It has its third set of legs folded up. When it's in a tough spot, this Pokémon jumps over 30 feet using the strength of its legs.",9,0.2,1,Bug,,Swarm,,Tinted Lens,Gray,50,50,0,20,Bug,,190,42,1000000,Ordinary,33,46,40,21,25,45,210
920,Lokix,lokix,"When it decides to fight all out, it stands on its previously folded legs to enter Showdown Mode. It neutralizes its enemies in short order.",9,1,17.5,Bug,Dark,Swarm,,Tinted Lens,Gray,50,50,0,20,Bug,,30,158,1000000,Ordinary,71,102,78,52,55,92,450
921,Pawmi,pawmi,It has underdeveloped electric sacs on its cheeks. These sacs can produce electricity only if Pawmi rubs them furiously with the pads on its forepaws.,9,0.3,2.5,Electric,,Static,Natural Cure,Iron Fist,Yellow,50,50,0,15,Ground,,190,48,1000000,Ordinary,45,50,20,40,25,60,240
922,Pawmo,pawmo,"When its group is attacked, Pawmo is the first to leap into battle, defeating enemies with a fighting technique that utilizes electric shocks.",9,0.4,6.5,Electric,Fighting,Volt Absorb,Natural Cure,Iron Fist,Yellow,50,50,0,15,Ground,,80,123,1000000,Ordinary,60,75,40,50,40,85,350
923,Pawmot,pawmot,"This Pokémon normally is slow to react, but once it enters battle, it will strike down its enemies with lightning-fast movements.",9,0.9,41,Electric,Fighting,Volt Absorb,Natural Cure,Iron Fist,Yellow,50,50,0,15,Ground,,45,245,1000000,Ordinary,70,115,70,70,60,105,490
924,Tandemaus,tandemaus,"Exhibiting great teamwork, they use their incisors to cut pieces out of any material that might be useful for a nest, then make off with them.",9,0.3,1.8,Normal,,Run Away,Pickup,Own Tempo,White,0,0,100,10,Ground,Fairy,150,61,800000,Ordinary,50,50,45,40,45,75,305
925,Maushold,maushold,"The two little ones just appeared one day. The group might be a family of related Pokémon, but nobody knows for sure.",9,0.3,2.3,Normal,,Friend Guard,Cheek Pouch,Technician,White,0,0,100,10,Ground,Fairy,75,165,800000,Ordinary,74,75,70,65,75,111,470
926,Fidough,fidough,This Pokémon is smooth and moist to the touch. Yeast in Fidough's breath induces fermentation in the Pokémon's vicinity.,9,0.3,10.9,Fairy,,Own Tempo,,Klutz,Yellow,50,50,0,20,Ground,Mineral,190,62,1059860,Ordinary,37,55,70,30,55,65,312
927,Dachsbun,dachsbun,"The pleasant aroma that emanates from this Pokémon's body helps wheat grow, so Dachsbun has been treasured by farming villages.",9,0.5,14.9,Fairy,,Well-Baked Body,,Aroma Veil,Brown,50,50,0,20,Ground,Mineral,90,167,1059860,Ordinary,57,80,115,50,80,95,477
928,Smoliv,smoliv,It protects itself from enemies by emitting oil from the fruit on its head. This oil is bitter and astringent enough to make someone flinch.,9,0.3,6.5,Grass,Normal,Early Bird,,Harvest,Green,50,50,0,20,Grass,,255,52,1059860,Ordinary,41,35,45,58,51,30,260
929,Dolliv,dolliv,"Dolliv shares its tasty, fresh-scented oil with others. This species has coexisted with humans since times long gone.",9,0.6,11.9,Grass,Normal,Early Bird,,Harvest,Green,50,50,0,20,Grass,,120,124,1059860,Ordinary,52,53,60,78,78,33,354
930,Arboliva,arboliva,"This calm Pokémon is very compassionate. It will share its delicious, nutrient-rich oil with weakened Pokémon.",9,1.4,48.2,Grass,Normal,Seed Sower,,Harvest,Green,50,50,0,20,Grass,,45,255,1059860,Ordinary,78,69,90,125,109,39,510
931,Squawkabilly,squawkabilly,"These Pokémon prefer to live in cities. They form flocks based on the color of their feathers, and they fight over territory.",9,0.6,2.4,Normal,Flying,Intimidate,Guts,Guts,Green,50,50,0,15,Flying,,190,146,600000,Ordinary,82,96,51,45,51,92,417
932,Nacli,nacli,"It was born in a layer of rock salt deep under the earth. This species was particularly treasured in the old days, as they would share precious salt.",9,0.4,16,Rock,,Purifying Salt,Sturdy,Clear Body,Brown,50,50,0,20,Mineral,,255,56,1059860,Ordinary,55,55,75,35,35,25,280
933,Naclstack,naclstack,This Pokémon dry cures its prey by spraying salt over them. The curing process steals away the water in the prey's body.,9,0.6,105,Rock,,Purifying Salt,Sturdy,Clear Body,Brown,50,50,0,20,Mineral,,120,124,1059860,Ordinary,60,60,100,35,65,35,355
934,Garganacl,garganacl,Garganacl will rub its fingertips together and sprinkle injured Pokémon with salt. Even severe wounds will promptly heal afterward.,9,2.3,240,Rock,,Purifying Salt,Sturdy,Clear Body,Brown,50,50,0,20,Mineral,,45,250,1059860,Ordinary,100,100,130,45,90,35,500
935,Charcadet,charcadet,"Burnt charcoal came to life and became a Pokémon. Possessing a fiery fighting spirit, Charcadet will battle even tough opponents.",9,0.6,10.5,Fire,,Flash Fire,,Flame Body,Red,50,50,0,35,Human-Like,,90,51,1250000,Ordinary,40,50,40,50,40,35,255
936,Armarouge,armarouge,Armarouge evolved through the use of a set of armor that belonged to a distinguished warrior. This Pokémon is incredibly loyal.,9,1.5,85,Fire,Psychic,Flash Fire,,Weak Armor,Red,50,50,0,35,Human-Like,,25,263,1250000,Ordinary,85,60,100,125,80,75,525
937,Ceruledge,ceruledge,The fiery blades on its arms burn fiercely with the lingering resentment of a sword wielder who fell before accomplishing their goal.,9,1.6,62,Fire,Ghost,Flash Fire,,Weak Armor,Blue,50,50,0,35,Human-Like,,25,263,1250000,Ordinary,75,125,80,60,100,85,525
938,Tadbulb,tadbulb,"Tadbulb shakes its tail to generate electricity. If it senses danger, it will make its head blink on and off to alert its allies.",9,0.3,0.4,Electric,,Own Tempo,Static,Damp,Yellow,50,50,0,20,Water1,,190,54,1000000,Ordinary,61,31,41,59,35,45,272
939,Bellibolt,bellibolt,"When this Pokémon expands and contracts its wobbly body, the belly-button dynamo in its stomach produces a huge amount of electricity.",9,1.2,113,Electric,,Electromorphosis,Static,Damp,Green,50,50,0,20,Water1,,50,173,1000000,Ordinary,109,64,91,103,83,45,495
940,Wattrel,wattrel,"When its wings catch the wind, the bones within produce electricity. This Pokémon dives into the ocean, catching prey by electrocuting them.",9,0.4,3.6,Electric,Flying,Wind Power,Volt Absorb,Competitive,Black,50,50,0,20,Water1,Flying,180,56,1059860,Ordinary,40,40,35,55,40,70,280
941,Kilowattrel,kilowattrel,"Kilowattrel inflates its throat sac to amplify its electricity. By riding the wind, this Pokémon can fly over 430 miles in a day.",9,1.4,38.6,Electric,Flying,Wind Power,Volt Absorb,Competitive,Yellow,50,50,0,20,Water1,Flying,90,172,1059860,Ordinary,70,70,60,105,60,125,490
942,Maschiff,maschiff,"It always scowls in an attempt to make opponents take it seriously, but even crying children will burst into laughter when they see Maschiff's face.",9,0.5,16,Dark,,Intimidate,Run Away,Stakeout,Brown,50,50,0,20,Ground,,150,68,1059860,Ordinary,60,78,60,40,51,51,340
943,Mabosstiff,mabosstiff,This Pokémon can store energy in its large dewlap. Mabosstiff unleashes this energy all at once to blow away enemies.,9,1.1,61,Dark,,Intimidate,Guard Dog,Stakeout,Gray,50,50,0,20,Ground,,75,177,1059860,Ordinary,80,120,90,60,70,85,505
944,Shroodle,shroodle,"Though usually a mellow Pokémon, it will sink its sharp, poison-soaked front teeth into any that anger it, causing paralysis in the object of its ire.",9,0.2,0.7,Poison,Normal,Unburden,Pickpocket,Prankster,Gray,50,50,0,20,Ground,,190,58,1059860,Ordinary,40,65,35,40,35,75,290
945,Grafaiai,grafaiai,The color of the poisonous saliva depends on what the Pokémon eats. Grafaiai covers its fingers in its saliva and draws patterns on trees in forests.,9,0.7,27.2,Poison,Normal,Unburden,Poison Touch,Prankster,Gray,50,50,0,20,Ground,,90,170,1059860,Ordinary,63,95,65,80,72,110,485
946,Bramblin,bramblin,A soul unable to move on to the afterlife was blown around by the wind until it got tangled up with dried grass and became a Pokémon.,9,0.6,0.6,Grass,Ghost,Wind Rider,,Infiltrator,Brown,50,50,0,20,Grass,,190,55,1000000,Ordinary,40,65,30,45,35,60,275
947,Brambleghast,brambleghast,"It will open the branches of its head to envelop its prey. Once it absorbs all the life energy it needs, it expels the prey and discards it.",9,1.2,6,Grass,Ghost,Wind Rider,,Infiltrator,Brown,50,50,0,20,Grass,,45,168,1000000,Ordinary,55,115,70,80,70,90,480
948,Toedscool,toedscool,Toedscool lives in muggy forests. The flaps that fall from its body are chewy and very delicious.,9,0.9,33,Ground,Grass,Mycelium Might,,,Yellow,50,50,0,20,Grass,,190,67,1059860,Ordinary,40,40,35,50,100,70,335
949,Toedscruel,toedscruel,These Pokémon gather into groups and form colonies deep within forests. They absolutely hate it when strangers approach.,9,1.9,58,Ground,Grass,Mycelium Might,,,Black,50,50,0,20,Grass,,90,180,1059860,Ordinary,80,70,65,80,120,100,515
950,Klawf,klawf,"Klawf hangs upside-down from cliffs, waiting for prey. But Klawf can't remain in this position for long because its blood rushes to its head.",9,1.3,79,Rock,,Anger Shell,Shell Armor,Regenerator,Red,50,50,0,35,Water3,,120,158,1000000,Ordinary,70,100,115,35,55,75,450
951,Capsakid,capsakid,"The more sunlight this Pokémon bathes in, the more spicy chemicals are produced by its body, and thus the spicier its moves become.",9,0.3,3,Grass,,Chlorophyll,Insomnia,Klutz,Green,50,50,0,20,Grass,,190,61,1000000,Ordinary,50,62,40,62,40,50,304
952,Scovillain,scovillain,The red head converts spicy chemicals into fire energy and blasts the surrounding area with a super spicy stream of flame.,9,0.9,15,Grass,Fire,Chlorophyll,Insomnia,Moody,Green,50,50,0,20,Grass,,75,170,1000000,Ordinary,65,108,65,108,65,75,486
953,Rellor,rellor,This Pokémon creates a mud ball by mixing sand and dirt with psychic energy. It treasures its mud ball more than its own life.,9,0.2,1,Bug,,Compound Eyes,,Shed Skin,Brown,50,50,0,20,Bug,,190,54,800000,Ordinary,41,50,60,31,58,30,270
954,Rabsca,rabsca,"The body that supports the ball barely moves. Therefore, it is thought that the true body of this Pokémon is actually inside the ball.",9,0.3,3.5,Bug,Psychic,Synchronize,,Telepathy,Green,50,50,0,20,Bug,,45,165,800000,Ordinary,75,50,85,115,100,45,470
955,Flittle,flittle,Flittle's toes levitate about half an inch above the ground because of the psychic power emitted from the frills on the Pokémon's belly.,9,0.2,1.5,Psychic,,Anticipation,Frisk,Speed Boost,Yellow,50,50,0,20,Flying,,120,51,1059860,Ordinary,30,35,30,55,30,75,255
956,Espathra,espathra,"It immobilizes opponents by bathing them in psychic power from its large eyes. Despite its appearance, it has a vicious temperament.",9,1.9,90,Psychic,,Opportunist,Frisk,Speed Boost,Yellow,50,50,0,20,Flying,,60,168,1059860,Ordinary,95,60,60,101,60,105,481
957,Tinkatink,tinkatink,"It swings its handmade hammer around to protect itself, but the hammer is often stolen by Pokémon that eat metal.",9,0.4,8.9,Fairy,Steel,Mold Breaker,Own Tempo,Pickpocket,Pink,0,100,0,20,Fairy,,190,59,1059860,Ordinary,50,45,45,35,64,58,297
958,Tinkatuff,tinkatuff,"This Pokémon will attack groups of Pawniard and Bisharp, gathering metal from them in order to create a large and sturdy hammer.",9,0.7,59.1,Fairy,Steel,Mold Breaker,Own Tempo,Pickpocket,Pink,0,100,0,20,Fairy,,90,133,1059860,Ordinary,65,55,55,45,82,78,380
959,Tinkaton,tinkaton,"This intelligent Pokémon has a very daring disposition. It knocks rocks into the sky with its hammer, aiming for flying Corviknight.",9,0.7,112.8,Fairy,Steel,Mold Breaker,Own Tempo,Pickpocket,Pink,0,100,0,20,Fairy,,45,253,1059860,Ordinary,85,75,77,70,105,94,506
960,Wiglett,wiglett,This Pokémon can pick up the scent of a Veluza just over 65 feet away and will hide itself in the sand.,9,1.2,1.8,Water,,Gooey,Rattled,Sand Veil,White,50,50,0,20,Water3,,255,49,1000000,Ordinary,10,55,25,35,25,95,245
961,Wugtrio,wugtrio,"It has a vicious temperament, contrary to what its appearance may suggest. It wraps its long bodies around prey, then drags the prey into its den.",9,1.2,5.4,Water,,Gooey,Rattled,Sand Veil,Red,50,50,0,20,Water3,,50,149,1000000,Ordinary,35,100,50,50,70,120,425
962,Bombirdier,bombirdier,"It gathers things up in an apron made from shed feathers added to the Pokémon's chest feathers, then drops those things from high places for fun.",9,1.5,42.9,Flying,Dark,Big Pecks,Keen Eye,Rocky Payload,White,50,50,0,35,Flying,,25,243,1250000,Ordinary,70,103,85,60,85,82,485
963,Finizen,finizen,It likes playing with others of its kind using the water ring on its tail. It uses ultrasonic waves to sense the emotions of other living creatures.,9,1.3,60.2,Water,,Water Veil,,,Blue,50,50,0,40,Ground,Water2,200,63,1250000,Ordinary,70,45,40,45,40,75,315
964,Palafin,palafin,This Pokémon changes its appearance if it hears its allies calling for help. Palafin will never show anybody its moment of transformation.,9,1.3,60.2,Water,,Zero to Hero,,,Blue,50,50,0,40,Ground,Water2,45,160,1250000,Ordinary,100,70,72,53,62,100,457
965,Varoom,varoom,It is said that this Pokémon was born when an unknown poison Pokémon entered and inspirited an engine left at a scrap-processing factory.,9,1,35,Steel,Poison,Overcoat,,Slow Start,Gray,50,50,0,20,Mineral,,190,60,1000000,Ordinary,45,70,63,30,45,47,300
966,Revavroom,revavroom,It creates a gas out of poison and minerals from rocks. It then detonates the gas in its cylinders‚Äînow numbering eight‚Äîto generate energy.,9,1.8,120,Steel,Poison,Overcoat,,Filter,Gray,50,50,0,20,Mineral,,75,175,1000000,Ordinary,80,119,90,54,67,90,500
